股票名稱,持股(千股),比例,增減,ETF_Id
友達,122.00,0.19,-0.02%,006203
遠東新,54.00,0.18,-0.03%,006203
聯強,24.00,0.18,-0.02%,006203
華城,3.00,0.17,0.00%,006203
正新,33.00,0.17,-0.02%,006203
臻鼎-KY,13.00,0.16,-0.01%,006203
中租-KY,13.00,0.16,-0.02%,006203
寶成,41.00,0.16,-0.03%,006203
華航,55.00,0.15,0.00%,006203
豐泰,10.00,0.14,0.00%,006203
華新,52.00,0.13,-0.02%,006203
億豐,3.00,0.13,-0.02%,006203
潤泰新,29.00,0.13,-0.02%,006203
萬海,14.00,0.12,0.00%,006203
台灣高鐵,37.00,0.11,-0.01%,006203
南亞科,23.00,0.07,-0.02%,006203
台積電,58.00,36.38,+1.50%,006204
鴻海,37.00,3.91,-0.39%,006204
聯發科,5.00,3.86,+0.32%,006204
富邦金,40.00,2.07,-0.01%,006204
台達電,8.00,1.91,+0.16%,006204
廣達,11.00,1.89,-0.09%,006204
國泰金,43.00,1.71,+0.01%,006204
中華電,23.00,1.63,-0.05%,006204
中信金,58.00,1.31,+0.02%,006204
日月光投控,13.00,1.21,+0.04%,006204
聯電,41.00,1.03,N/A,006204
台積電,"100,129.00",57.89,+1.37%,006208
鴻海,"49,516.00",4.90,-0.59%,006208
聯發科,"6,150.00",4.68,+0.31%,006208
台達電,"8,984.00",2.08,+0.14%,006208
廣達,"11,014.00",1.70,-0.12%,006208
富邦金,"33,769.00",1.64,-0.04%,006208
中信金,"68,002.00",1.43,-0.01%,006208
國泰金,"38,113.00",1.40,-0.02%,006208
日月光投控,"13,429.00",1.17,-0.03%,006208
聯電,"48,806.00",1.13,-0.07%,006208
中華電,"15,808.00",1.05,-0.05%,006208
兆豐金,"49,007.00",1.02,-0.08%,006208
華碩,"2,928.00",0.97,-0.01%,006208
玉山金,"62,784.00",0.91,-0.05%,006208
統一,"19,996.00",0.87,-0.08%,006208
智邦,"2,093.00",0.87,+0.05%,006208
元大金,"47,578.00",0.87,-0.10%,006208
第一金,"43,911.00",0.64,-0.07%,006208
聯詠,"2,371.00",0.64,-0.01%,006208
緯創,"11,263.00",0.63,-0.10%,006208
瑞昱,"1,964.00",0.60,+0.07%,006208
凱基金,"64,862.00",0.60,-0.04%,006208
永豐金,"48,717.00",0.60,-0.05%,006208
緯穎,426.00,0.60,+0.21%,006208
國巨,"1,925.00",0.56,0.00%,006208
大立光,389.00,0.56,-0.02%,006208
世芯-KY,317.00,0.56,+0.16%,006208
合庫金,"42,084.00",0.55,-0.09%,006208
華南金,"37,685.00",0.53,-0.10%,006208
長榮,"4,215.00",0.51,-0.01%,006208
中鋼,"47,312.00",0.50,-0.06%,006208
台泥,"27,568.00",0.47,-0.05%,006208
台新金,"49,156.00",0.46,-0.04%,006208
和泰車,"1,352.00",0.45,-0.02%,006208
光寶科,"8,222.00",0.44,-0.05%,006208
奇鋐,"1,313.00",0.44,+0.01%,006208
和碩,"8,498.00",0.42,-0.03%,006208
欣興,"5,407.00",0.41,-0.05%,006208
台灣大,"6,225.00",0.38,-0.01%,006208
中租-KY,"6,253.00",0.38,-0.03%,006208
南亞,"21,765.00",0.35,-0.12%,006208
研華,"1,878.00",0.35,-0.01%,006208
遠傳,"7,279.00",0.35,-0.02%,006208
藥華藥,"1,058.00",0.35,0.00%,006208
上海商銀,"15,495.00",0.33,-0.01%,006208
統一超,"2,192.00",0.31,-0.05%,006208
台塑,"15,713.00",0.30,-0.06%,006208
陽明,"7,369.00",0.30,N/A,006208
台化,"14,303.00",0.21,-0.06%,006208
台塑化,"5,920.00",0.11,-0.02%,006208
台積電,879.00,33.38,+0.13%,00690
聯發科,301.00,15.05,+0.70%,00690
台達電,422.00,6.41,+0.32%,00690
富邦金,"1,972.00",6.29,-0.30%,00690
中華電,"1,009.00",4.40,-0.32%,00690
聯電,"2,334.00",3.55,-0.31%,00690
長榮,389.00,3.09,-0.12%,00690
聯詠,114.00,2.03,-0.07%,00690
瑞昱,95.00,1.90,+0.19%,00690
大立光,19.00,1.79,+0.04%,00690
國巨,92.00,1.76,-0.04%,00690
世芯-KY,15.00,1.72,+0.47%,00690
遠傳,484.00,1.53,-0.12%,00690
台光電,62.00,1.36,+0.25%,00690
嘉澤,19.00,1.29,+0.02%,00690
欣興,257.00,1.28,-0.17%,00690
上海商銀,908.00,1.27,-0.08%,00690
研華,98.00,1.20,-0.05%,00690
中租-KY,296.00,1.18,-0.16%,00690
健策,21.00,1.11,+0.03%,00690
旭隼,14.00,0.92,-0.06%,00690
京元電子,223.00,0.88,-0.19%,00690
可成,125.00,0.86,-0.07%,00690
創意,17.00,0.84,+0.05%,00690
亞德客-KY,27.00,0.81,-0.01%,00690
亞泥,512.00,0.73,-0.09%,00690
儒鴻,37.00,0.66,-0.08%,00690
力成,139.00,0.60,-0.05%,00690
祥碩,7.00,0.49,+0.06%,00690
聯華,229.00,0.41,-0.10%,00690
台積電,"15,037.00",52.04,+1.68%,00692
鴻海,"8,036.00",4.76,-0.52%,00692
聯發科,929.00,4.23,+0.31%,00692
富邦金,"7,912.00",2.30,-0.04%,00692
台達電,"1,508.00",2.09,+0.16%,00692
廣達,"2,240.00",2.07,-0.12%,00692
國泰金,"8,505.00",1.87,-0.01%,00692
中華電,"4,502.00",1.79,-0.07%,00692
中信金,"11,360.00",1.43,0.00%,00692
日月光投控,"2,550.00",1.33,+0.03%,00692
兆豐金,"8,588.00",1.07,-0.08%,00692
聯電,"7,288.00",1.01,-0.05%,00692
緯穎,108.00,0.91,+0.21%,00692
長榮,"1,242.00",0.90,-0.01%,00692
華碩,434.00,0.86,+0.01%,00692
元大金,"7,491.00",0.82,-0.02%,00692
玉山金,"9,221.00",0.80,-0.04%,00692
台灣大,"2,162.00",0.79,-0.03%,00692
第一金,"8,138.00",0.71,-0.03%,00692
合庫金,"8,820.00",0.69,-0.05%,00692
華南金,"7,959.00",0.67,-0.03%,00692
和泰車,326.00,0.65,-0.02%,00692
台塑化,"5,484.00",0.61,-0.15%,00692
遠傳,"2,050.00",0.59,-0.03%,00692
聯詠,353.00,0.57,0.00%,00692
研華,502.00,0.56,-0.01%,00692
緯創,"1,673.00",0.56,-0.08%,00692
永豐金,"7,325.00",0.54,-0.03%,00692
統一超,602.00,0.51,-0.04%,00692
和碩,"1,555.00",0.46,-0.03%,00692
台泥,"4,409.00",0.45,-0.04%,00692
長榮航,"3,152.00",0.45,+0.01%,00692
光寶科,"1,374.00",0.44,-0.04%,00692
台塑,"3,675.00",0.42,-0.09%,00692
台新金,"7,498.00",0.42,-0.01%,00692
欣興,881.00,0.40,-0.04%,00692
彰銀,"6,439.00",0.37,-0.01%,00692
上海商銀,"2,824.00",0.36,-0.01%,00692
中租-KY,962.00,0.35,-0.04%,00692
英業達,"2,108.00",0.34,0.00%,00692
創意,78.00,0.34,+0.03%,00692
遠東新,"3,146.00",0.32,-0.03%,00692
台化,"3,413.00",0.30,-0.09%,00692
旭隼,50.00,0.30,-0.02%,00692
亞泥,"2,076.00",0.27,-0.02%,00692
臺企銀,"5,229.00",0.25,-0.01%,00692
豐泰,584.00,0.25,0.00%,00692
文曄,649.00,0.23,-0.01%,00692
群光,450.00,0.22,-0.01%,00692
東元,"1,250.00",0.21,-0.01%,00692
大同,"1,362.00",0.21,-0.01%,00692
貿聯-KY,107.00,0.21,-0.02%,00692
大聯大,954.00,0.21,-0.02%,00692
臻鼎-KY,544.00,0.21,0.00%,00692
寶成,"1,684.00",0.20,-0.03%,00692
健鼎,299.00,0.19,0.00%,00692
華新,"2,359.00",0.18,-0.02%,00692
富邦媒,149.00,0.16,-0.02%,00692
聚陽,145.00,0.15,0.00%,00692
台灣高鐵,"1,564.00",0.14,0.00%,00692
佳世達,"1,109.00",0.12,-0.02%,00692
聯邦銀,"2,444.00",0.12,0.00%,00692
神基,352.00,0.12,0.00%,00692
信邦,142.00,0.12,0.00%,00692
啟,271.00,0.12,+0.01%,00692
國產,690.00,0.11,-0.01%,00692
遠東銀,"2,589.00",0.11,0.00%,00692
裕融,329.00,0.11,-0.02%,00692
裕隆,613.00,0.10,-0.02%,00692
京城銀,613.00,0.10,0.00%,00692
國票金,"2,078.00",0.10,0.00%,00692
崇越,111.00,0.10,-0.01%,00692
東和鋼鐵,412.00,0.09,-0.01%,00692
裕民,481.00,0.09,-0.01%,00692
和潤企業,365.00,0.09,-0.01%,00692
中華,313.00,0.08,-0.01%,00692
漢翔,554.00,0.08,0.00%,00692
長榮鋼,244.00,0.07,-0.01%,00692
統一證,844.00,0.07,-0.01%,00692
台勝科,222.00,0.07,-0.02%,00692
南寶,69.00,0.07,-0.01%,00692
中磊,178.00,0.07,+0.01%,00692
精誠,150.00,0.07,0.00%,00692
樺漢,75.00,0.07,-0.01%,00692
大亞,421.00,0.06,-0.01%,00692
藍天,360.00,0.06,-0.01%,00692
台汽電,447.00,0.06,0.00%,00692
中鼎,483.00,0.06,0.00%,00692
美律,144.00,0.05,0.00%,00692
欣陸,517.00,0.05,0.00%,00692
晶碩,41.00,0.05,-0.01%,00692
森崴能源,136.00,0.05,0.00%,00692
葡萄王,83.00,0.04,0.00%,00692
研揚,99.00,0.04,0.00%,00692
信義,433.00,0.04,0.00%,00692
中工,875.00,0.03,0.00%,00692
中聯資源,139.00,0.03,0.00%,00692
盛達,105.00,0.01,0.00%,00692
承業醫,74.00,0.01,0.00%,00692
邁達特,61.00,0.01,0.00%,00692
中信金,"14,107.00",11.80,+0.62%,00701
中華電,"4,027.00",10.64,+0.15%,00701
兆豐金,"9,361.00",7.75,-0.13%,00701
玉山金,"12,523.00",7.22,+0.06%,00701
統一,"3,814.00",6.60,-0.23%,00701
第一金,"9,073.00",5.26,+0.03%,00701
永豐金,"9,818.00",4.81,-0.03%,00701
華南金,"8,259.00",4.62,+0.06%,00701
台灣大,"1,874.00",4.55,+0.06%,00701
合庫金,"8,753.00",4.55,-0.07%,00701
中鋼,"9,539.00",4.01,-0.28%,00701
台泥,"5,544.00",3.76,-0.18%,00701
遠傳,"1,956.00",3.74,+0.01%,00701
台新金,"9,832.00",3.66,+0.09%,00701
彰銀,"6,704.00",2.56,+0.06%,00701
上海商銀,"2,986.00",2.53,+0.04%,00701
亞泥,"2,036.00",1.76,-0.06%,00701
臺企銀,"5,477.00",1.74,+0.02%,00701
聯強,"1,037.00",1.57,-0.10%,00701
台中銀,"3,316.00",1.33,+0.02%,00701
大成鋼,"1,561.00",1.01,-0.13%,00701
遠東銀,"3,152.00",0.89,-0.01%,00701
國票金,"2,595.00",0.83,+0.02%,00701
三陽工業,534.00,0.79,-0.01%,00701
長興,773.00,0.46,-0.03%,00701
王道銀行,"1,418.00",0.30,+0.01%,00701
廣隆,45.00,0.15,0.00%,00701
台航,189.00,0.12,0.00%,00701
泰銘,80.00,0.11,0.00%,00701
生達,76.00,0.10,-0.01%,00701
台灣大,"101,501.00",9.83,+2.78%,00713
統一,"137,767.00",9.51,-0.22%,00713
遠傳,"118,507.00",9.04,+2.75%,00713
統一超,"27,138.00",6.09,+2.11%,00713
台新金,"248,536.00",3.69,N/A,00713
聯發科,"2,808.00",3.39,+1.27%,00713
華南金,"150,136.00",3.35,-1.44%,00713
中信金,"95,615.00",3.19,+0.88%,00713
玉山金,"96,540.00",2.22,N/A,00713
洋基工程,"5,300.00",1.94,+0.86%,00713
中保科,"18,220.00",1.92,+0.23%,00713
宏全,"14,779.00",1.86,0.00%,00713
東和鋼鐵,"31,759.00",1.84,-0.17%,00713
聯強,"29,465.00",1.78,N/A,00713
瑞儀,"10,258.00",1.72,+0.01%,00713
上海商銀,"47,352.00",1.60,+0.55%,00713
三陽工業,"24,084.00",1.42,+0.48%,00713
崇越,"5,651.00",1.35,-0.98%,00713
凱基金,"87,897.00",1.29,N/A,00713
和碩,"16,196.00",1.27,+0.07%,00713
群益證,"51,347.00",1.08,N/A,00713
長榮航,"28,011.00",1.06,-1.56%,00713
新產,"11,665.00",1.06,+0.02%,00713
卜蜂,"13,108.00",1.01,-0.44%,00713
遠東銀,"89,673.00",1.01,-0.69%,00713
聚陽,"3,651.00",1.00,-0.18%,00713
豐興,"16,838.00",1.00,-0.32%,00713
元大金,"34,469.00",1.00,-0.03%,00713
永豐金,"50,154.00",0.98,N/A,00713
裕民,"19,566.00",0.97,N/A,00713
南寶,"3,620.00",0.97,-0.09%,00713
長榮鋼,"11,825.00",0.90,N/A,00713
寶成,"28,584.00",0.90,-1.11%,00713
遠百,"45,316.00",0.87,-0.69%,00713
漢唐,"2,042.00",0.84,-0.27%,00713
中磊,"8,069.00",0.84,+0.02%,00713
億光,"11,306.00",0.82,-0.41%,00713
智易,"5,342.00",0.80,-0.24%,00713
聯詠,"1,844.00",0.79,-0.58%,00713
復盛應用,"2,939.00",0.79,N/A,00713
台表科,"8,171.00",0.76,-0.05%,00713
華立,"6,860.00",0.72,N/A,00713
聯電,"19,328.00",0.71,-0.18%,00713
力成,"6,820.00",0.71,-0.04%,00713
亞泥,"19,436.00",0.67,-3.06%,00713
致伸,"10,332.00",0.67,-0.05%,00713
中鼎,"20,039.00",0.66,-0.89%,00713
至上,"12,451.00",0.63,N/A,00713
統一證,"24,122.00",0.53,-0.46%,00713
超豐,"10,382.00",0.52,N/A,00713
潤弘,"3,920.00",0.50,N/A,00713
大成,"11,151.00",0.49,N/A,00713
帆宣,"2,622.00",0.33,N/A,00713
群光,"2,467.00",0.32,-0.48%,00713
健鼎,"1,721.00",0.29,-0.24%,00713
創見,"1,218.00",0.09,-0.69%,00713
聯發科,154.00,10.65,+0.78%,00730
聯詠,385.00,9.45,-0.07%,00730
鈊象,181.00,8.62,-0.25%,00730
群光,"1,153.00",8.57,-0.66%,00730
漢唐,296.00,6.97,+0.51%,00730
新普,319.00,6.19,+0.06%,00730
聚陽,391.00,6.14,-0.26%,00730
聖暉*,188.00,3.41,+0.41%,00730
亞翔,281.00,3.08,-0.21%,00730
復盛應用,184.00,2.83,-0.10%,00730
富邦媒,156.00,2.55,-0.35%,00730
晶技,503.00,2.47,-0.22%,00730
洋基工程,118.00,2.47,+0.57%,00730
台表科,460.00,2.45,+0.03%,00730
新產,398.00,2.07,+0.04%,00730
矽創,191.00,1.98,-0.03%,00730
天鈺,169.00,1.92,-0.15%,00730
榮剛,840.00,1.91,-0.12%,00730
聯陽,244.00,1.79,+0.04%,00730
零壹,251.00,1.70,+0.24%,00730
南寶,102.00,1.57,-0.11%,00730
宜鼎,132.00,1.41,-0.18%,00730
致新,117.00,1.37,+0.02%,00730
興農,611.00,1.29,-0.12%,00730
耕興,125.00,1.27,-0.02%,00730
拓凱,122.00,1.22,0.00%,00730
僑威,344.00,1.19,+0.05%,00730
敦陽科,165.00,1.11,+0.04%,00730
智冠,137.00,0.84,-0.06%,00730
中菲行,201.00,0.80,-0.04%,00730
台積電,460.00,31.13,+1.46%,00728
聯電,"4,076.00",11.04,-0.58%,00728
聯詠,203.00,6.41,-0.01%,00728
大立光,37.00,6.30,+0.29%,00728
嘉澤,34.00,4.19,+0.49%,00728
研華,173.00,3.77,-0.08%,00728
健策,38.00,3.65,+0.43%,00728
致茂,133.00,3.42,-0.19%,00728
可成,233.00,2.84,-0.15%,00728
川湖,29.00,2.79,+0.20%,00728
亞德客-KY,51.00,2.70,+0.01%,00728
上銀,109.00,2.26,+0.60%,00728
祥碩,18.00,2.23,+0.41%,00728
儒鴻,69.00,2.22,-0.20%,00728
聚陽,84.00,1.70,-0.05%,00728
聯華,442.00,1.41,-0.26%,00728
國產,382.00,1.19,-0.15%,00728
愛普*,51.00,1.02,+0.02%,00728
義隆,104.00,0.99,+0.04%,00728
台肥,289.00,0.93,-0.13%,00728
晶技,122.00,0.77,-0.05%,00728
創見,134.00,0.73,-0.06%,00728
天鈺,46.00,0.68,-0.02%,00728
南電,78.00,0.64,+0.01%,00728
同欣電,72.00,0.63,+0.03%,00728
長榮鋼,110.00,0.62,-0.07%,00728
勝一,48.00,0.48,-0.04%,00728
超豐,127.00,0.47,0.00%,00728
晶碩,19.00,0.44,-0.02%,00728
台灣精銳,7.00,0.40,+0.10%,00728
台達電,"1,027.00",10.09,+0.10%,00731
鴻海,"2,332.00",9.79,-1.38%,00731
中信金,"9,751.00",8.70,+0.65%,00731
日月光投控,"1,923.00",7.11,+0.39%,00731
聯電,"6,993.00",6.87,+0.14%,00731
中華電,"2,264.00",6.38,+0.23%,00731
統一,"2,855.00",5.27,-0.06%,00731
聯詠,340.00,3.90,+0.26%,00731
瑞昱,283.00,3.67,+0.70%,00731
中鋼,"6,735.00",3.02,-0.13%,00731
和碩,"1,216.00",2.55,+0.02%,00731
中租-KY,896.00,2.31,+0.04%,00731
台灣大,880.00,2.28,+0.08%,00731
遠傳,"1,054.00",2.15,+0.06%,00731
南亞,"3,092.00",2.11,-0.53%,00731
上海商銀,"2,224.00",2.01,+0.08%,00731
統一超,312.00,1.87,-0.12%,00731
台塑,"2,222.00",1.80,-0.23%,00731
可成,359.00,1.59,+0.03%,00731
大聯大,878.00,1.37,0.00%,00731
亞泥,"1,453.00",1.34,-0.01%,00731
聯強,805.00,1.30,-0.05%,00731
遠東新,"1,733.00",1.25,-0.03%,00731
群光,349.00,1.21,0.00%,00731
瑞儀,263.00,1.18,+0.08%,00731
力成,402.00,1.12,+0.03%,00731
寶成,"1,318.00",1.11,-0.08%,00731
臻鼎-KY,380.00,1.04,+0.09%,00731
豐泰,293.00,0.89,+0.04%,00731
潤泰全,442.00,0.73,+0.17%,00731
大成鋼,927.00,0.64,-0.12%,00731
東和鋼鐵,361.00,0.56,0.00%,00731
台肥,437.00,0.51,-0.03%,00731
中保科,138.00,0.39,-0.03%,00731
遠雄,172.00,0.29,+0.04%,00731
致茂,"3,974.00",21.66,+0.10%,00733
材料-KY,568.00,6.79,+0.15%,00733
東陽,"4,515.00",6.74,-0.30%,00733
慧洋-KY,"5,302.00",4.77,-0.42%,00733
裕隆,"7,030.00",4.75,-0.41%,00733
全新,"1,843.00",4.09,-0.03%,00733
高力,892.00,3.77,-0.22%,00733
碩天,690.00,3.57,+0.34%,00733
振樺電,666.00,3.26,+0.54%,00733
晟銘電,"1,358.00",2.56,-0.04%,00733
百和,"2,784.00",2.53,-0.31%,00733
喬山,996.00,2.45,+0.38%,00733
定穎投控,"2,673.00",2.18,+0.01%,00733
台灣精銳,170.00,2.10,+0.58%,00733
迅得,645.00,1.78,-0.02%,00733
三芳,"3,502.00",1.72,-0.13%,00733
達興材料,600.00,1.52,-0.09%,00733
波力-KY,375.00,1.42,+0.08%,00733
鈞興-KY,377.00,1.38,+0.56%,00733
偉詮電,"1,720.00",1.27,+0.12%,00733
視陽,528.00,1.26,-0.12%,00733
志強-KY,707.00,1.13,-0.16%,00733
乙盛-KY,"1,145.00",1.07,+0.03%,00733
普安,"2,466.00",1.05,-0.14%,00733
新巨,"1,101.00",0.96,0.00%,00733
大量,656.00,0.94,-0.06%,00733
洋華,"1,042.00",0.84,-0.14%,00733
永道-KY,269.00,0.84,+0.07%,00733
汎銓,355.00,0.75,-0.02%,00733
jpp-KY,333.00,0.70,+0.04%,00733
茂林-KY,793.00,0.65,+0.01%,00733
耿鼎,"1,203.00",0.61,-0.01%,00733
百和興業-KY,"1,643.00",0.61,-0.04%,00733
慶豐富,"1,587.00",0.61,-0.03%,00733
菱光,720.00,0.60,+0.09%,00733
映泰,"1,703.00",0.58,-0.08%,00733
永新-KY,348.00,0.57,-0.06%,00733
工信,"3,824.00",0.53,-0.04%,00733
聚鼎,684.00,0.53,-0.02%,00733
通嘉,581.00,0.52,-0.01%,00733
彰源,"2,131.00",0.47,-0.02%,00733
美隆電,"1,235.00",0.46,-0.05%,00733
居易,723.00,0.39,-0.01%,00733
中華化,978.00,0.38,-0.06%,00733
喬福,707.00,0.35,-0.02%,00733
中櫃,654.00,0.30,+0.02%,00733
鴻名,801.00,0.29,-0.06%,00733
海光,"1,234.00",0.25,-0.03%,00733
迅杰,383.00,0.24,+0.01%,00733
佳大,670.00,0.20,-0.01%,00733
台積電,"5,443.00",30.00,-1.86%,00850
鴻海,"6,933.00",6.54,-0.32%,00850
聯發科,895.00,6.49,+0.86%,00850
台達電,"1,300.00",2.87,+0.38%,00850
廣達,"1,611.00",2.37,+0.03%,00850
富邦金,"4,882.00",2.26,+0.09%,00850
中信金,"9,828.00",1.97,+0.12%,00850
國泰金,"5,540.00",1.94,+0.11%,00850
日月光投控,"1,975.00",1.64,+0.09%,00850
聯電,"6,796.00",1.50,-0.05%,00850
中華電,"2,322.00",1.47,-0.07%,00850
兆豐金,"7,107.00",1.41,-0.01%,00850
華碩,424.00,1.34,+0.08%,00850
玉山金,"9,120.00",1.26,+0.02%,00850
統一,"2,893.00",1.20,-0.03%,00850
智邦,303.00,1.20,+0.14%,00850
元大金,"6,884.00",1.20,-0.05%,00850
第一金,"6,334.00",0.88,-0.03%,00850
緯創,"1,632.00",0.87,-0.04%,00850
凱基金,"9,526.00",0.84,+0.02%,00850
瑞昱,285.00,0.83,+0.14%,00850
永豐金,"7,070.00",0.83,0.00%,00850
緯穎,62.00,0.83,+0.33%,00850
聯詠,315.00,0.81,0.00%,00850
大立光,57.00,0.78,+0.03%,00850
華南金,"5,669.00",0.76,-0.05%,00850
合庫金,"6,101.00",0.76,-0.07%,00850
中鋼,"7,048.00",0.71,-0.02%,00850
長榮,607.00,0.70,+0.03%,00850
國巨,249.00,0.69,-0.03%,00850
台泥,"4,123.00",0.67,-0.13%,00850
光寶科,"1,255.00",0.64,+0.01%,00850
台新金,"7,062.00",0.63,-0.01%,00850
奇鋐,191.00,0.61,+0.06%,00850
新光金,"9,753.00",0.59,+0.02%,00850
台光電,183.00,0.58,+0.15%,00850
和碩,"1,231.00",0.58,+0.03%,00850
欣興,789.00,0.57,-0.02%,00850
和泰車,170.00,0.54,-0.06%,00850
台灣大,928.00,0.54,-0.09%,00850
研華,276.00,0.49,+0.02%,00850
遠傳,"1,069.00",0.49,+0.01%,00850
仁寶,"2,435.00",0.47,+0.02%,00850
上海商銀,"2,266.00",0.46,N/A,00850
嘉澤,44.00,0.44,N/A,00850
技嘉,308.00,0.43,+0.03%,00850
統一超,311.00,0.42,-0.17%,00850
微星,436.00,0.41,+0.06%,00850
陽明,"1,056.00",0.41,+0.02%,00850
彰銀,"4,480.00",0.41,+0.04%,00850
矽力*-KY,198.00,0.41,N/A,00850
英業達,"1,557.00",0.40,+0.06%,00850
可成,392.00,0.39,+0.07%,00850
京元電子,665.00,0.38,N/A,00850
長榮航,"1,627.00",0.37,+0.03%,00850
創意,53.00,0.37,+0.05%,00850
旭隼,39.00,0.37,+0.01%,00850
亞德客-KY,81.00,0.35,+0.03%,00850
宏,"1,715.00",0.35,+0.02%,00850
儒鴻,130.00,0.34,+0.02%,00850
亞泥,"1,593.00",0.33,-0.11%,00850
大聯大,884.00,0.31,-0.01%,00850
群光,385.00,0.30,-0.03%,00850
臺企銀,"3,941.00",0.30,+0.03%,00850
上銀,172.00,0.29,+0.09%,00850
遠東新,"1,728.00",0.28,-0.02%,00850
正新,"1,113.00",0.28,0.00%,00850
祥碩,25.00,0.25,+0.04%,00850
力成,400.00,0.25,+0.01%,00850
南亞,"1,566.00",0.24,-0.43%,00850
臻鼎-KY,390.00,0.24,+0.02%,00850
華航,"1,749.00",0.23,+0.01%,00850
萬海,553.00,0.23,0.00%,00850
東元,785.00,0.21,-0.01%,00850
大同,855.00,0.21,-0.05%,00850
中租-KY,362.00,0.21,+0.06%,00850
華新,"1,646.00",0.20,-0.01%,00850
台灣高鐵,"1,403.00",0.20,+0.02%,00850
豐泰,293.00,0.20,0.00%,00850
億豐,85.00,0.16,-0.01%,00850
寶成,846.00,0.16,-0.11%,00850
群益證,"1,187.00",0.15,+0.01%,00850
台化,"1,000.00",0.14,-0.21%,00850
台肥,534.00,0.14,+0.02%,00850
華邦電,"1,845.00",0.14,N/A,00850
巨大,193.00,0.14,0.00%,00850
遠東銀,"1,773.00",0.12,+0.02%,00850
華新科,190.00,0.09,0.00%,00850
中保科,142.00,0.09,-0.01%,00850
長興,561.00,0.08,-0.01%,00850
裕民,269.00,0.08,0.00%,00850
富邦媒,47.00,0.08,0.00%,00850
創見,158.00,0.07,-0.01%,00850
台塑化,395.00,0.07,-0.16%,00850
福懋,638.00,0.06,0.00%,00850
裕隆,192.00,0.05,0.00%,00850
南電,60.00,0.04,-0.03%,00850
中華,74.00,0.03,-0.04%,00850
台勝科,40.00,0.02,0.00%,00850
裕日車,26.00,0.01,0.00%,00850
聯詠,"43,779.00",5.84,+0.15%,00878
聯發科,"14,149.00",5.32,+0.68%,00878
華碩,"29,079.00",4.76,+0.17%,00878
瑞昱,"27,429.00",4.14,+0.64%,00878
日月光投控,"88,273.00",3.80,+0.28%,00878
聯電,"329,554.00",3.77,-0.08%,00878
仁寶,"360,828.00",3.61,+0.10%,00878
世界,"129,961.00",3.45,+0.33%,00878
微星,"69,522.00",3.39,+0.24%,00878
中信金,"314,724.00",3.27,+0.11%,00878
光寶科,"122,919.00",3.25,-0.18%,00878
英業達,"236,609.00",3.15,+0.04%,00878
元大金,"348,650.00",3.15,+0.08%,00878
廣達,"40,779.00",3.11,-0.04%,00878
國泰金,"169,152.00",3.07,+0.11%,00878
技嘉,"41,568.00",3.01,-0.01%,00878
遠傳,"125,861.00",2.99,-0.02%,00878
緯創,"106,745.00",2.95,-0.30%,00878
台灣大,"94,495.00",2.85,+0.03%,00878
上海商銀,"258,483.00",2.72,0.00%,00878
大聯大,"148,548.00",2.70,-0.19%,00878
兆豐金,"261,577.00",2.69,-0.10%,00878
中華電,"80,749.00",2.65,-0.02%,00878
永豐金,"432,194.00",2.63,-0.03%,00878
遠東新,"312,013.00",2.62,-0.15%,00878
正新,"199,477.00",2.60,-0.11%,00878
富邦金,"107,103.00",2.57,+0.07%,00878
統一,"114,896.00",2.47,-0.10%,00878
台泥,"284,912.00",2.40,-0.16%,00878
第一金,"327,718.00",2.36,-0.03%,00878
台積電,"17,699.00",30.79,+0.93%,00881
鴻海,"42,919.00",12.78,-1.43%,00881
聯發科,"5,358.00",12.27,+0.88%,00881
台達電,"7,493.00",5.22,+0.39%,00881
廣達,"9,753.00",4.53,-0.28%,00881
聯電,"47,942.00",3.34,-0.19%,00881
智邦,"2,358.00",2.95,+0.32%,00881
聯詠,"2,511.00",2.04,-0.02%,00881
大立光,464.00,2.01,+0.09%,00881
緯創,"11,824.00",1.99,-0.28%,00881
瑞昱,"2,100.00",1.93,+0.24%,00881
台灣大,"10,072.00",1.85,-0.08%,00881
遠傳,"10,575.00",1.53,-0.08%,00881
奇鋐,"1,399.00",1.41,-0.12%,00881
台光電,"1,350.00",1.35,+0.28%,00881
和碩,"8,741.00",1.30,-0.09%,00881
欣興,"5,522.00",1.26,-0.13%,00881
致茂,"1,662.00",1.10,-0.07%,00881
仁寶,"17,725.00",1.08,-0.02%,00881
英業達,"13,197.00",1.07,-0.02%,00881
矽力*-KY,"1,440.00",0.94,-0.09%,00881
京元電子,"4,822.00",0.87,-0.16%,00881
川湖,327.00,0.82,+0.01%,00881
大聯大,"6,595.00",0.73,-0.06%,00881
貿聯-KY,727.00,0.72,-0.08%,00881
世界,"4,268.00",0.69,+0.04%,00881
健鼎,"2,128.00",0.68,0.00%,00881
力成,"3,039.00",0.60,-0.03%,00881
臻鼎-KY,"2,781.00",0.54,+0.01%,00881
華通,"4,496.00",0.51,+0.05%,00881
聯發科,"2,952.00",21.26,+1.18%,00891
台積電,"3,540.00",19.37,0.00%,00891
日月光投控,"9,909.00",8.17,-0.06%,00891
聯電,"34,458.00",7.55,-0.68%,00891
聯詠,"1,722.00",4.40,-0.17%,00891
瑞昱,"1,463.00",4.23,+0.41%,00891
世芯-KY,236.00,3.94,+1.07%,00891
